station_code,date,rainfall_mm,temperature_c,humidity,wind_speed
HWH,2025-12-31,0.0,1.3,81.2,13.0
BCT,2025-12-31,0.0,2.0,78.7,10.9
BRC,2025-12-31,0.0,-0.8,92.8,10.2
RTM,2025-12-31,0.0,-0.1,88.8,9.8
KOTA,2025-12-31,0.0,2.0,90.4,5.0
ST,2025-12-31,0.0,-1.5,99.0,2.6
GZB,2025-12-31,0.0,1.6,78.2,9.6
ALJN,2025-12-31,0.0,1.2,66.4,8.0
TDL,2025-12-31,0.0,0.2,87.7,16.4
LKO,2025-12-31,0.0,1.7,90.8,8.3
AGC,2025-12-31,0.0,0.4,70.1,15.2
VGLJ,2025-12-31,0.0,1.6,80.2,11.1
BPL,2025-12-31,0.0,-0.2,80.7,11.6
NGP,2025-12-31,0.0,-0.7,97.4,12.9
MAS,2025-12-31,0.0,1.2,82.3,15.3
PPTA,2025-12-31,0.0,-1.3,99.0,14.0
GHY,2025-12-31,0.0,1.9,81.0,13.3
ASR,2025-12-31,0.0,0.1,94.8,9.0
SBC,2025-12-31,0.0,-1.0,99.0,14.8
DMM,2025-12-31,0.0,-1.6,83.0,8.4
GTL,2025-12-31,0.0,0.7,94.5,18.7
SC,2025-12-31,0.0,-0.7,73.1,11.8
NDLS,2026-01-01,0.0,1.0,93.1,14.9
CNB,2026-01-01,0.0,1.9,93.2,8.1
PRYJ,2026-01-01,0.0,3.3,72.1,8.8
DDU,2026-01-01,0.0,0.7,92.8,7.7
BSB,2026-01-01,6.4,4.3,90.9,12.4
GKP,2026-01-01,0.0,3.3,99.0,5.6
HWH,2026-01-01,0.0,4.2,83.2,11.3
BCT,2026-01-01,0.0,4.2,99.0,7.1
BRC,2026-01-01,0.0,1.4,97.2,7.2
RTM,2026-01-01,19.1,2.7,89.7,10.4
KOTA,2026-01-01,0.0,3.0,99.0,8.5
ST,2026-01-01,1.4,0.4,80.6,3.7
GZB,2026-01-01,0.0,2.2,94.3,16.7
ALJN,2026-01-01,0.8,1.5,74.2,8.6
TDL,2026-01-01,0.0,1.8,69.7,11.1
LKO,2026-01-01,0.0,1.7,89.1,12.3
AGC,2026-01-01,0.0,2.5,93.8,8.8
VGLJ,2026-01-01,0.0,0.4,97.5,14.5
BPL,2026-01-01,0.0,0.4,75.3,9.8
NGP,2026-01-01,0.0,1.4,63.0,15.1
MAS,2026-01-01,0.0,0.6,93.6,16.1
PPTA,2026-01-01,0.0,2.3,70.7,12.0
GHY,2026-01-01,0.0,4.1,80.0,2.5
ASR,2026-01-01,0.0,3.5,95.2,5.3
SBC,2026-01-01,0.0,1.5,88.6,8.0
DMM,2026-01-01,22.8,0.6,66.7,14.0
GTL,2026-01-01,0.0,1.2,87.6,10.0
SC,2026-01-01,0.0,4.2,80.5,2.0
NDLS,2026-01-02,4.0,1.8,84.3,4.4
CNB,2026-01-02,0.0,2.3,78.9,9.0
PRYJ,2026-01-02,0.0,1.3,87.6,10.3
DDU,2026-01-02,0.0,-0.4,90.0,9.9
BSB,2026-01-02,0.0,2.2,96.2,12.7
GKP,2026-01-02,0.0,2.2,89.2,15.2
HWH,2026-01-02,0.0,0.4,98.0,10.5
BCT,2026-01-02,0.0,3.0,81.6,10.9
BRC,2026-01-02,0.0,2.2,83.9,8.5
RTM,2026-01-02,25.8,1.6,75.0,14.9
KOTA,2026-01-02,0.0,0.7,99.0,13.9
ST,2026-01-02,0.0,0.7,68.3,7.4
GZB,2026-01-02,0.0,2.2,80.3,9.1
ALJN,2026-01-02,0.0,-0.8,86.6,9.9
TDL,2026-01-02,0.0,1.0,84.8,14.0
LKO,2026-01-02,4.8,1.5,86.2,12.5
AGC,2026-01-02,0.0,0.5,82.5,11.8
VGLJ,2026-01-02,0.0,1.1,90.4,6.8
BPL,2026-01-02,0.0,1.6,71.6,5.7
NGP,2026-01-02,0.0,1.8,72.2,8.7
MAS,2026-01-02,0.0,-0.9,89.5,9.7
PPTA,2026-01-02,0.0,-0.3,90.9,7.5
GHY,2026-01-02,24.3,2.2,89.5,5.1
ASR,2026-01-02,0.0,3.1,83.8,11.4
SBC,2026-01-02,0.0,-0.5,99.0,10.0
DMM,2026-01-02,0.0,-0.3,73.5,4.9
GTL,2026-01-02,0.0,1.8,81.0,11.5
SC,2026-01-02,2.2,2.3,94.2,11.6
NDLS,2026-01-03,0.0,-1.6,70.4,10.8
CNB,2026-01-03,0.0,0.6,83.8,5.4
PRYJ,2026-01-03,0.0,0.5,80.2,10.6
DDU,2026-01-03,0.0,-0.2,80.4,14.2
BSB,2026-01-03,0.0,-1.5,83.7,7.8
GKP,2026-01-03,0.0,-1.1,87.0,11.3
HWH,2026-01-03,0.0,-2.4,94.3,10.3
BCT,2026-01-03,0.0,-1.4,45.8,11.1
BRC,2026-01-03,0.0,-0.8,82.0,16.3
RTM,2026-01-03,0.0,1.2,89.0,10.7
KOTA,2026-01-03,0.0,0.0,80.4,14.3
ST,2026-01-03,0.0,-0.2,69.5,10.8
GZB,2026-01-03,0.0,0.4,69.4,7.6
ALJN,2026-01-03,0.4,1.4,82.3,11.4
TDL,2026-01-03,0.0,1.3,99.0,11.5
LKO,2026-01-03,0.0,-1.2,73.5,9.1
AGC,2026-01-03,0.0,-0.8,83.4,15.0
VGLJ,2026-01-03,0.0,-0.2,69.1,11.6
BPL,2026-01-03,0.0,1.2,74.9,7.9
NGP,2026-01-03,0.0,-1.6,92.6,10.8
MAS,2026-01-03,0.0,-1.7,85.0,9.1
PPTA,2026-01-03,0.0,1.4,92.3,8.5
GHY,2026-01-03,17.0,0.5,76.9,8.2
ASR,2026-01-03,0.0,-1.7,68.1,7.6
SBC,2026-01-03,0.0,-1.9,74.8,6.7
DMM,2026-01-03,0.0,-1.8,99.0,14.2
GTL,2026-01-03,0.0,0.2,75.0,5.1
SC,2026-01-03,0.0,0.1,79.5,5.0
NDLS,2026-01-04,17.7,-3.8,81.0,12.0
CNB,2026-01-04,0.0,-4.7,80.2,4.8
PRYJ,2026-01-04,0.0,-4.7,90.9,12.3
DDU,2026-01-04,0.0,-4.1,99.0,11.0
BSB,2026-01-04,0.0,-1.6,73.0,16.0
GKP,2026-01-04,0.0,-1.0,81.0,13.3
HWH,2026-01-04,0.0,-1.0,99.0,10.3
BCT,2026-01-04,0.0,-3.2,84.6,11.0
BRC,2026-01-04,18.5,-2.5,73.9,16.9
RTM,2026-01-04,0.0,-4.8,73.0,11.8
KOTA,2026-01-04,0.0,-4.1,83.6,8.7
ST,2026-01-04,0.0,-4.3,97.5,13.7
GZB,2026-01-04,0.8,-3.9,91.3,9.6
ALJN,2026-01-04,0.0,-4.0,87.2,6.6
TDL,2026-01-04,0.0,-2.2,84.6,14.6
LKO,2026-01-04,0.0,-4.4,96.0,16.3
AGC,2026-01-04,0.0,-2.8,93.6,11.2
VGLJ,2026-01-04,0.0,-2.6,93.1,5.5
BPL,2026-01-04,0.0,-1.3,92.2,13.6
NGP,2026-01-04,0.0,-4.7,84.4,10.2
MAS,2026-01-04,0.0,-4.4,82.3,9.6
PPTA,2026-01-04,0.0,-2.7,86.6,11.1
GHY,2026-01-04,0.0,-1.6,76.7,7.3
ASR,2026-01-04,0.0,-1.9,91.3,11.4
SBC,2026-01-04,0.0,-2.4,77.4,9.5
DMM,2026-01-04,0.0,-4.8,99.0,2.0
GTL,2026-01-04,0.0,-2.7,60.2,2.0
SC,2026-01-04,0.0,-3.4,99.0,5.9
NDLS,2026-01-05,0.0,-2.1,81.8,12.2
CNB,2026-01-05,0.0,-5.5,89.7,9.0
PRYJ,2026-01-05,1.5,-3.0,88.9,5.9
DDU,2026-01-05,0.0,-2.7,74.3,6.9
BSB,2026-01-05,0.0,-4.2,99.0,12.0
GKP,2026-01-05,0.7,-3.7,99.0,11.2
HWH,2026-01-05,0.0,-4.8,81.4,15.1
BCT,2026-01-05,0.0,-2.6,96.1,13.0
BRC,2026-01-05,0.0,-1.7,73.3,8.8
RTM,2026-01-05,0.0,-4.8,83.1,13.0
KOTA,2026-01-05,0.0,-4.9,67.0,8.5
ST,2026-01-05,0.0,-4.7,85.2,9.1
GZB,2026-01-05,0.0,-2.5,99.0,14.0
ALJN,2026-01-05,0.0,-3.0,95.0,8.2
TDL,2026-01-05,0.0,-2.6,86.7,6.6
LKO,2026-01-05,0.0,-5.4,76.8,14.1
AGC,2026-01-05,0.0,-2.6,93.2,6.3
VGLJ,2026-01-05,0.0,-2.6,86.1,4.1
BPL,2026-01-05,0.0,-1.9,90.2,6.2
NGP,2026-01-05,0.0,-3.9,86.1,16.9
MAS,2026-01-05,0.0,-2.4,74.5,11.4
PPTA,2026-01-05,0.0,-2.3,84.6,5.5
GHY,2026-01-05,0.0,-4.6,78.0,11.7
ASR,2026-01-05,0.0,-2.1,83.0,15.7
SBC,2026-01-05,0.0,-4.3,89.8,6.0
DMM,2026-01-05,0.0,-3.4,93.7,14.0
GTL,2026-01-05,0.0,-5.4,87.8,12.3
SC,2026-01-05,0.0,-1.9,87.6,14.9
NDLS,2026-01-06,0.0,-6.0,96.0,4.1
CNB,2026-01-06,0.0,-6.5,69.4,9.3
PRYJ,2026-01-06,0.0,-4.9,93.0,14.8
DDU,2026-01-06,0.0,-4.9,81.5,9.1
BSB,2026-01-06,0.0,-4.2,82.1,9.7
GKP,2026-01-06,0.0,-6.7,86.6,8.2
HWH,2026-01-06,0.0,-3.9,82.1,11.5
BCT,2026-01-06,0.0,-5.9,72.7,17.4
BRC,2026-01-06,0.0,-4.8,99.0,13.1
RTM,2026-01-06,0.0,-3.5,98.6,6.5
KOTA,2026-01-06,0.0,-4.8,79.1,2.0
ST,2026-01-06,0.0,-5.6,85.5,10.3
GZB,2026-01-06,0.0,-5.3,87.8,3.5
ALJN,2026-01-06,41.4,-4.0,64.0,7.3
TDL,2026-01-06,0.0,-6.1,90.6,9.6
LKO,2026-01-06,0.0,-3.9,78.0,17.5
AGC,2026-01-06,11.9,-5.0,79.7,12.6
VGLJ,2026-01-06,0.0,-5.9,69.1,12.9
BPL,2026-01-06,0.0,-4.9,86.2,9.3
NGP,2026-01-06,0.0,-3.4,73.2,10.2
MAS,2026-01-06,0.0,-5.0,91.5,10.7
PPTA,2026-01-06,0.0,-6.5,84.4,9.0
GHY,2026-01-06,0.0,-6.8,80.7,5.5
ASR,2026-01-06,0.0,-5.6,91.3,10.9
SBC,2026-01-06,0.0,-5.6,91.9,8.2
DMM,2026-01-06,0.0,-4.9,83.3,5.3
GTL,2026-01-06,0.0,-6.1,69.6,10.4
SC,2026-01-06,0.0,-5.6,64.4,11.4
NDLS,2026-01-07,0.0,-7.8,79.2,19.0
CNB,2026-01-07,0.0,-7.7,85.3,12.3
PRYJ,2026-01-07,0.0,-7.0,78.4,14.6
DDU,2026-01-07,0.0,-7.9,97.4,13.9
BSB,2026-01-07,0.0,-5.1,99.0,5.8
GKP,2026-01-07,0.0,-5.9,91.5,7.0
HWH,2026-01-07,0.0,-5.4,74.8,9.9
BCT,2026-01-07,0.0,-8.3,87.4,9.6
BRC,2026-01-07,0.0,-5.5,72.3,10.3
RTM,2026-01-07,0.0,-4.7,84.8,6.1
KOTA,2026-01-07,0.0,-5.1,99.0,17.5
ST,2026-01-07,0.0,-5.4,86.3,13.9
GZB,2026-01-07,0.0,-4.7,60.6,10.0
ALJN,2026-01-07,7.1,-6.2,81.9,11.6
TDL,2026-01-07,0.0,-6.9,65.9,6.1
LKO,2026-01-07,0.0,-6.9,96.9,12.1
AGC,2026-01-07,0.0,-6.8,64.4,11.7
VGLJ,2026-01-07,0.0,-6.0,78.4,10.3
BPL,2026-01-07,0.0,-7.9,94.6,5.2
NGP,2026-01-07,0.0,-8.5,76.1,5.6
MAS,2026-01-07,0.0,-6.5,96.6,9.3
PPTA,2026-01-07,0.0,-6.1,99.0,7.4
GHY,2026-01-07,0.0,-4.7,80.2,12.1
ASR,2026-01-07,0.0,-8.4,99.0,7.9
SBC,2026-01-07,0.0,-6.1,93.0,10.0
DMM,2026-01-07,0.0,-5.4,90.3,6.9
GTL,2026-01-07,0.0,-7.9,91.9,9.0
SC,2026-01-07,6.2,-4.8,77.0,10.1
NDLS,2026-01-08,0.0,-8.9,86.6,11.5
CNB,2026-01-08,0.0,-5.9,87.6,4.9
PRYJ,2026-01-08,0.0,-6.8,95.0,11.6
DDU,2026-01-08,0.0,-7.2,85.6,11.4
BSB,2026-01-08,0.0,-5.9,90.4,17.7
GKP,2026-01-08,2.2,-9.3,79.1,7.0
HWH,2026-01-08,0.0,-8.1,76.2,9.3
BCT,2026-01-08,0.0,-9.2,61.4,16.3
BRC,2026-01-08,0.0,-6.8,99.0,6.1
RTM,2026-01-08,0.0,-5.5,99.0,6.1
KOTA,2026-01-08,0.0,-8.6,85.1,11.5
ST,2026-01-08,0.0,-5.6,86.0,7.9
GZB,2026-01-08,17.2,-8.2,93.7,7.4
ALJN,2026-01-08,0.0,-8.2,84.4,10.9
TDL,2026-01-08,0.0,-6.9,93.3,10.5
LKO,2026-01-08,0.0,-6.6,82.5,11.1
AGC,2026-01-08,0.0,-7.2,96.5,11.8
VGLJ,2026-01-08,0.0,-6.7,84.6,10.3
BPL,2026-01-08,0.0,-8.7,75.0,13.0
NGP,2026-01-08,0.0,-9.3,72.4,8.4
MAS,2026-01-08,0.0,-7.9,83.4,8.4
PPTA,2026-01-08,0.0,-7.5,75.4,7.5
GHY,2026-01-08,0.0,-6.2,71.9,16.3
ASR,2026-01-08,0.0,-5.7,79.9,7.6
SBC,2026-01-08,5.7,-7.2,91.9,20.3
DMM,2026-01-08,0.0,-8.0,81.4,10.5
GTL,2026-01-08,0.0,-9.1,87.5,5.0
SC,2026-01-08,0.0,-6.5,74.8,12.2
NDLS,2026-01-09,0.0,-6.8,77.3,9.1
CNB,2026-01-09,0.0,-8.8,86.4,12.3
PRYJ,2026-01-09,0.0,-6.4,83.3,9.4
DDU,2026-01-09,0.0,-5.6,99.0,13.8
BSB,2026-01-09,3.8,-7.1,83.7,7.8
GKP,2026-01-09,0.0,-8.5,88.2,17.6
HWH,2026-01-09,0.0,-7.5,80.5,12.2
BCT,2026-01-09,0.0,-6.3,68.1,7.3
BRC,2026-01-09,0.5,-7.3,84.4,9.7
RTM,2026-01-09,0.0,-7.2,80.8,14.2
KOTA,2026-01-09,0.0,-8.9,96.5,10.8
ST,2026-01-09,0.0,-5.2,74.3,7.9
GZB,2026-01-09,0.0,-9.2,97.7,10.9
ALJN,2026-01-09,0.0,-7.2,95.6,11.6
TDL,2026-01-09,0.0,-8.6,75.5,12.0
LKO,2026-01-09,0.0,-8.5,84.6,8.0
AGC,2026-01-09,0.0,-8.0,80.8,14.1
VGLJ,2026-01-09,0.0,-7.5,87.5,10.7
BPL,2026-01-09,0.0,-7.5,99.0,7.4
NGP,2026-01-09,0.0,-8.8,84.1,7.7
MAS,2026-01-09,11.2,-5.9,95.5,13.8
PPTA,2026-01-09,0.0,-6.5,88.0,5.2
GHY,2026-01-09,0.0,-7.3,65.6,7.2
ASR,2026-01-09,0.0,-8.1,80.5,9.0
SBC,2026-01-09,2.1,-7.8,76.8,14.6
DMM,2026-01-09,0.0,-6.6,90.2,10.4
GTL,2026-01-09,0.0,-9.1,80.0,6.2
SC,2026-01-09,0.0,-8.5,75.1,14.6
NDLS,2026-01-10,0.0,-5.2,96.1,9.0
CNB,2026-01-10,9.7,-4.3,88.3,3.9
PRYJ,2026-01-10,0.0,-3.6,68.9,7.1
DDU,2026-01-10,0.0,-6.4,86.3,6.0
BSB,2026-01-10,0.0,-7.4,76.4,15.2
GKP,2026-01-10,0.0,-7.0,86.9,4.1
HWH,2026-01-10,0.0,-4.0,91.6,18.6
BCT,2026-01-10,0.0,-3.7,65.6,10.5
BRC,2026-01-10,0.0,-5.5,85.0,19.1
RTM,2026-01-10,0.0,-7.0,95.1,9.8
KOTA,2026-01-10,0.0,-5.1,93.3,2.5
ST,2026-01-10,0.0,-5.6,84.9,7.4
GZB,2026-01-10,0.0,-6.2,86.0,2.1
ALJN,2026-01-10,0.0,-3.9,91.3,11.7
TDL,2026-01-10,0.0,-6.1,95.4,8.2
LKO,2026-01-10,0.0,-7.2,91.7,17.4
AGC,2026-01-10,0.0,-5.6,81.9,4.6
VGLJ,2026-01-10,0.0,-5.4,91.1,8.4
BPL,2026-01-10,12.9,-4.8,81.1,12.9
NGP,2026-01-10,0.0,-6.4,72.0,4.2
MAS,2026-01-10,0.0,-6.1,87.7,8.9
PPTA,2026-01-10,0.0,-4.1,80.6,12.4
GHY,2026-01-10,0.0,-7.3,99.0,4.2
ASR,2026-01-10,0.0,-3.8,97.9,12.6
SBC,2026-01-10,0.0,-7.1,80.2,16.5
DMM,2026-01-10,0.0,-5.6,72.9,11.6
GTL,2026-01-10,0.0,-4.9,83.1,8.1
SC,2026-01-10,0.0,-6.5,74.1,21.2
NDLS,2026-01-11,44.3,-8.6,72.9,15.7
CNB,2026-01-11,0.0,-6.9,97.7,4.7
PRYJ,2026-01-11,0.0,-5.3,76.9,9.7
DDU,2026-01-11,0.0,-5.0,90.6,8.1
BSB,2026-01-11,0.0,-6.0,79.2,14.5
GKP,2026-01-11,0.0,-5.7,77.8,8.7
HWH,2026-01-11,0.0,-5.1,60.9,11.8
BCT,2026-01-11,0.0,-5.0,90.0,11.6
BRC,2026-01-11,0.0,-7.1,88.3,10.8
RTM,2026-01-11,0.0,-5.8,82.4,13.5
KOTA,2026-01-11,0.0,-6.5,90.6,7.6
ST,2026-01-11,0.0,-6.4,82.1,5.1
GZB,2026-01-11,1.2,-5.5,98.0,7.1
ALJN,2026-01-11,0.0,-6.2,97.1,10.4
TDL,2026-01-11,0.0,-7.9,88.1,5.5
LKO,2026-01-11,0.0,-7.8,80.4,9.9
AGC,2026-01-11,0.0,-8.4,95.7,9.2
VGLJ,2026-01-11,9.6,-6.0,86.3,9.3
BPL,2026-01-11,0.0,-4.8,74.0,13.1
NGP,2026-01-11,0.0,-7.0,79.8,7.0
MAS,2026-01-11,0.0,-7.0,91.5,9.2
PPTA,2026-01-11,0.0,-8.4,75.3,13.0
GHY,2026-01-11,0.0,-6.2,85.9,13.0
ASR,2026-01-11,0.0,-5.6,83.6,20.4
SBC,2026-01-11,0.0,-5.0,68.9,19.7
DMM,2026-01-11,0.0,-5.1,79.0,3.7
GTL,2026-01-11,0.0,-7.8,86.8,14.5
SC,2026-01-11,0.0,-5.4,88.8,3.0
NDLS,2026-01-12,0.0,-8.0,68.4,4.0
CNB,2026-01-12,0.0,-7.1,78.1,4.5
PRYJ,2026-01-12,0.0,-5.1,82.0,2.4
DDU,2026-01-12,22.0,-4.8,91.8,5.7
BSB,2026-01-12,0.0,-6.0,90.2,2.0
GKP,2026-01-12,0.0,-5.1,80.8,15.1
HWH,2026-01-12,0.0,-7.6,85.3,6.4
BCT,2026-01-12,0.0,-8.1,96.7,18.5
BRC,2026-01-12,0.0,-6.7,82.5,3.9
RTM,2026-01-12,0.0,-4.5,85.5,13.0
KOTA,2026-01-12,0.0,-6.2,83.1,2.1
ST,2026-01-12,0.0,-4.4,91.4,7.2
GZB,2026-01-12,28.9,-7.1,77.3,7.0
ALJN,2026-01-12,0.0,-6.6,83.8,14.1
TDL,2026-01-12,0.0,-6.7,83.7,4.4
LKO,2026-01-12,1.6,-6.4,99.0,6.0
AGC,2026-01-12,0.0,-7.4,94.7,10.6
VGLJ,2026-01-12,0.0,-7.0,99.0,9.7
BPL,2026-01-12,0.0,-7.9,66.1,9.4
NGP,2026-01-12,0.0,-4.9,62.5,5.5
MAS,2026-01-12,22.3,-6.3,97.5,15.0
PPTA,2026-01-12,0.0,-4.9,99.0,6.1
GHY,2026-01-12,0.0,-5.6,99.0,8.5
ASR,2026-01-12,0.0,-6.1,99.0,13.1
SBC,2026-01-12,0.0,-5.7,79.7,17.6
DMM,2026-01-12,8.2,-7.4,88.9,10.3
GTL,2026-01-12,0.0,-6.9,77.6,13.2
SC,2026-01-12,0.0,-5.9,95.6,9.7
NDLS,2026-01-13,0.0,0.7,82.4,8.0
CNB,2026-01-13,0.0,2.8,93.5,8.9
PRYJ,2026-01-13,0.0,0.7,85.4,14.9
DDU,2026-01-13,0.0,2.1,87.9,10.2
BSB,2026-01-13,0.0,0.1,79.2,10.0
GKP,2026-01-13,0.0,2.0,77.9,10.9
HWH,2026-01-13,0.0,2.7,80.4,8.6
BCT,2026-01-13,0.0,2.7,85.0,16.8
BRC,2026-01-13,8.2,0.8,81.1,15.3
RTM,2026-01-13,0.0,-0.5,83.1,9.1
KOTA,2026-01-13,0.0,-0.2,78.3,14.1
ST,2026-01-13,0.0,-0.8,76.9,12.9
GZB,2026-01-13,0.0,-0.2,79.8,12.0
ALJN,2026-01-13,0.0,-0.2,87.4,9.6
TDL,2026-01-13,0.0,2.1,81.4,11.4
LKO,2026-01-13,0.0,2.4,87.3,7.5
AGC,2026-01-13,3.8,1.5,76.4,12.8
VGLJ,2026-01-13,0.0,-0.8,76.9,6.9
BPL,2026-01-13,0.0,-0.3,94.9,7.9
NGP,2026-01-13,0.0,-0.4,84.9,8.7
MAS,2026-01-13,0.0,-0.9,84.5,15.9
PPTA,2026-01-13,0.0,-0.7,77.9,12.4
GHY,2026-01-13,0.0,1.2,91.9,12.4
ASR,2026-01-13,0.0,2.4,99.0,2.2
SBC,2026-01-13,0.0,2.1,71.6,6.5
DMM,2026-01-13,0.0,-0.0,80.2,11.0
GTL,2026-01-13,0.0,1.9,76.6,6.6
SC,2026-01-13,0.0,1.4,85.8,11.9
NDLS,2026-01-14,0.0,4.4,84.7,12.1
CNB,2026-01-14,0.0,3.9,69.9,7.2
PRYJ,2026-01-14,0.0,1.9,75.7,7.9
DDU,2026-01-14,0.0,3.1,84.2,3.2
BSB,2026-01-14,0.0,3.3,79.6,7.2
GKP,2026-01-14,0.0,4.6,70.6,12.2
HWH,2026-01-14,0.4,2.7,61.2,7.1
BCT,2026-01-14,0.0,1.3,89.0,10.4
BRC,2026-01-14,0.0,4.0,79.0,11.5
RTM,2026-01-14,0.0,2.8,82.4,5.3
KOTA,2026-01-14,0.0,1.2,99.0,2.0
ST,2026-01-14,0.0,1.3,87.5,10.2
GZB,2026-01-14,0.0,1.1,85.7,14.2
ALJN,2026-01-14,0.0,2.4,74.5,5.6
TDL,2026-01-14,0.0,4.3,95.7,12.4
LKO,2026-01-14,0.0,1.7,99.0,9.2
AGC,2026-01-14,0.0,2.0,82.6,13.8
VGLJ,2026-01-14,0.0,1.0,98.1,5.3
BPL,2026-01-14,0.0,4.5,99.0,8.2
NGP,2026-01-14,0.0,1.1,87.4,12.4
MAS,2026-01-14,0.0,0.8,95.9,13.0
PPTA,2026-01-14,0.0,4.1,85.9,13.0
GHY,2026-01-14,0.0,3.5,81.5,7.8
ASR,2026-01-14,0.0,4.0,85.6,15.0
SBC,2026-01-14,0.0,2.2,90.6,8.3
DMM,2026-01-14,0.0,1.3,84.3,14.0
GTL,2026-01-14,0.0,3.7,87.9,10.6
SC,2026-01-14,0.0,2.5,86.8,5.5
NDLS,2026-01-15,0.4,1.1,88.3,14.7
CNB,2026-01-15,0.0,1.8,73.2,11.7
PRYJ,2026-01-15,0.0,3.1,95.8,9.2
DDU,2026-01-15,0.0,1.0,84.4,9.7
BSB,2026-01-15,0.0,1.3,83.7,6.9
GKP,2026-01-15,0.0,2.5,83.3,7.0
HWH,2026-01-15,0.0,3.0,90.5,3.5
BCT,2026-01-15,14.7,4.1,70.6,10.4
BRC,2026-01-15,0.0,2.6,86.6,10.9
RTM,2026-01-15,0.0,1.2,82.7,9.3
KOTA,2026-01-15,0.0,3.8,78.7,8.6
ST,2026-01-15,9.0,0.8,79.9,5.5
GZB,2026-01-15,0.0,3.8,85.0,13.4
ALJN,2026-01-15,0.0,2.0,83.1,18.7
TDL,2026-01-15,0.0,3.5,99.0,3.3
LKO,2026-01-15,0.0,2.4,93.3,7.0
AGC,2026-01-15,0.0,1.4,79.3,13.3
VGLJ,2026-01-15,0.0,1.8,67.1,14.0
BPL,2026-01-15,0.7,3.0,83.2,6.5
NGP,2026-01-15,0.0,3.6,89.4,3.9
MAS,2026-01-15,0.0,3.5,91.6,2.0
PPTA,2026-01-15,1.7,0.9,78.4,10.8
GHY,2026-01-15,0.0,1.1,73.2,16.2
ASR,2026-01-15,0.0,3.1,90.4,8.3
SBC,2026-01-15,0.0,2.3,87.2,9.8
DMM,2026-01-15,0.0,3.5,55.5,16.4
GTL,2026-01-15,0.0,3.4,84.4,10.7
SC,2026-01-15,0.0,3.6,71.9,10.7
NDLS,2026-01-16,0.0,2.4,88.7,6.0
CNB,2026-01-16,0.0,3.4,91.8,2.5
PRYJ,2026-01-16,0.0,1.8,83.1,4.6
DDU,2026-01-16,0.0,4.0,85.3,8.5
BSB,2026-01-16,0.0,4.8,89.4,9.7
GKP,2026-01-16,0.0,3.8,89.1,10.2
HWH,2026-01-16,0.0,3.8,95.6,13.6
BCT,2026-01-16,0.0,2.2,78.0,13.9
BRC,2026-01-16,0.0,3.3,88.6,14.7
RTM,2026-01-16,0.0,1.8,75.4,5.3
KOTA,2026-01-16,42.7,2.4,85.6,9.3
ST,2026-01-16,0.0,2.5,98.8,5.4
GZB,2026-01-16,0.0,3.9,88.2,6.8
ALJN,2026-01-16,5.4,2.1,72.8,2.0
TDL,2026-01-16,0.0,3.8,81.0,9.3
LKO,2026-01-16,0.0,3.8,98.3,6.1
AGC,2026-01-16,0.0,3.2,99.0,10.8
VGLJ,2026-01-16,0.0,3.6,83.9,9.5
BPL,2026-01-16,0.0,3.6,73.1,8.7
NGP,2026-01-16,0.0,4.0,87.6,13.7
MAS,2026-01-16,1.1,4.5,87.7,7.9
PPTA,2026-01-16,0.0,1.3,65.6,8.9
GHY,2026-01-16,0.0,4.5,97.1,7.4
ASR,2026-01-16,0.0,1.1,81.3,13.1
SBC,2026-01-16,3.0,3.4,82.2,7.5
DMM,2026-01-16,0.0,4.5,65.9,17.1
GTL,2026-01-16,0.0,2.8,94.1,4.2
SC,2026-01-16,6.7,2.7,92.8,13.7
NDLS,2026-01-17,0.0,1.6,87.8,11.6
CNB,2026-01-17,0.0,2.6,78.8,18.5
PRYJ,2026-01-17,0.0,2.8,82.1,13.8
DDU,2026-01-17,1.7,-0.2,84.2,3.4
BSB,2026-01-17,0.0,2.1,93.6,2.0
GKP,2026-01-17,0.0,1.4,82.4,10.0
HWH,2026-01-17,1.1,-0.7,75.6,12.6
BCT,2026-01-17,0.0,2.9,85.8,2.9
BRC,2026-01-17,0.0,0.0,99.0,8.4
RTM,2026-01-17,14.0,-0.3,98.0,9.7
KOTA,2026-01-17,0.0,2.6,87.1,9.6
ST,2026-01-17,5.6,-0.1,84.0,15.2
GZB,2026-01-17,0.0,2.6,85.0,2.2
ALJN,2026-01-17,0.0,1.0,73.6,7.9
TDL,2026-01-17,0.0,0.1,99.0,9.8
LKO,2026-01-17,0.0,1.6,99.0,14.1
AGC,2026-01-17,0.0,2.0,80.5,10.8
VGLJ,2026-01-17,0.0,2.8,93.0,7.0
BPL,2026-01-17,0.0,-0.6,92.1,12.3
NGP,2026-01-17,0.0,-0.7,76.9,11.9
MAS,2026-01-17,2.0,1.9,99.0,8.7
PPTA,2026-01-17,0.0,-0.1,78.6,7.1
GHY,2026-01-17,0.0,0.2,77.1,17.8
ASR,2026-01-17,0.0,2.4,96.8,17.3
SBC,2026-01-17,0.0,3.3,67.3,5.1
DMM,2026-01-17,0.0,0.5,82.0,8.2
GTL,2026-01-17,0.0,0.5,87.2,10.1
SC,2026-01-17,0.0,0.8,75.1,7.8
NDLS,2026-01-18,0.0,-0.7,82.5,5.5
CNB,2026-01-18,0.0,-0.5,83.7,5.7
PRYJ,2026-01-18,0.0,-0.2,83.5,6.5
DDU,2026-01-18,0.0,2.7,94.1,11.6
